32.4	1	276.9	4e-06
30.8	2	275.6	3.9e-06
29.7	3	272.0	3.9e-06
28.2	5	256.7	3.9e-06
27.1	7	248.9	3.9e-06
25.9	10	242.4	3.9e-06
23.3	20	224.3	3.9e-06
21.6	30	215.1	3.1e-06
19.3	50	203.7	1.5e-06
17.7	70	200.9	1.5e-06
15.8	100	200.4	1.5e-06
14.6	125	200.5	1.8e-06
13.5	150	201.9	1.9e-06
12.6	175	203.4	2.1e-06
11.8	200	204.7	2.9e-06
11.0	225	205.1	3.4e-06
10.4	250	205.9	6.4e-06
9.2	300	211.4	1.5e-05
8.1	350	219.4	3.98e-05
7.2	400	226.7	7.74e-05
6.3	450	233.2	0.0001468
5.6	500	238.1	0.0002435
4.9	550	241.8	0.0003549
4.2	600	246.0	0.0004654
3.6	650	249.9	0.0006552
3.0	700	253.6	0.0008108
2.5	750	256.8	0.0009495
2.2	775	257.8	0.0010355
1.9	800	258.7	0.0011074
1.7	825	259.2	0.001141
1.5	850	259.9	0.0010924
1.2	875	261.0	0.0009891
1.0	900	261.9	0.0010075
0.8	925	263.5	0.0012167
0.5	950	265.6	0.0012345
0.3	975	267.0	0.0013561
0.1	1000	268.3	0.0013561
32.4	1	280.7	4e-06
30.8	2	280.1	4e-06
29.7	3	275.7	3.9e-06
28.2	5	262.0	3.9e-06
27.1	7	251.2	3.9e-06
25.9	10	240.9	3.9e-06
23.3	20	223.3	3.9e-06
21.6	30	214.0	3e-06
19.3	50	201.9	1.4e-06
17.7	70	197.9	1.4e-06
15.8	100	197.7	2e-06
14.6	125	199.2	2.1e-06
13.5	150	200.6	2.1e-06
12.6	175	201.8	3.3e-06
11.8	200	202.8	4.5e-06
11.0	225	204.4	6.8e-06
10.4	250	206.9	6.8e-06
9.2	300	212.4	1.22e-05
8.1	350	218.8	3.78e-05
7.2	400	226.0	7.87e-05
6.3	450	231.9	0.000102
5.6	500	236.9	0.0001258
4.9	550	241.1	0.0003061
4.2	600	245.3	0.0004925
3.6	650	249.7	0.0006921
3.0	700	253.7	0.0009239
2.5	750	256.9	0.0011867
2.2	775	258.0	0.0012781
1.9	800	259.1	0.0013928
1.7	825	260.4	0.0015541
1.5	850	261.9	0.0016995
1.2	875	263.0	0.0018319
1.0	900	263.4	0.0018218
0.8	925	264.1	0.0017273
0.5	950	265.6	0.0018238
0.3	975	267.0	0.0019487
0.1	1000	268.2	0.0019487
32.4	1	281.9	4.1e-06
30.8	2	276.0	4e-06
29.7	3	271.8	3.9e-06
28.2	5	259.5	3.7e-06
27.1	7	255.0	3.9e-06
25.9	10	248.7	3.8e-06
23.3	20	233.1	3.9e-06
21.6	30	224.2	3.5e-06
19.3	50	211.5	1.5e-06
17.7	70	205.6	1.4e-06
15.8	100	203.5	1.6e-06
14.6	125	204.6	1.9e-06
13.5	150	206.7	2.4e-06
12.6	175	208.4	3.2e-06
11.8	200	210.3	3.7e-06
11.0	225	211.4	4.7e-06
10.4	250	212.0	7.1e-06
9.2	300	214.6	2.64e-05
8.1	350	221.7	5.54e-05
7.2	400	228.5	0.0001151
6.3	450	234.3	0.0002015
5.6	500	239.2	0.0002968
4.9	550	243.5	0.0004342
4.2	600	247.5	0.0006055
3.6	650	251.0	0.0007726
3.0	700	252.7	0.0008759
2.5	750	256.0	0.0011582
2.2	775	257.8	0.0012478
1.9	800	259.6	0.0013489
1.7	825	261.2	0.0014697
1.5	850	262.8	0.0016432
1.2	875	264.3	0.0019449
1.0	900	266.0	0.00221
0.8	925	268.0	0.0023646
0.5	950	269.3	0.0024631
0.3	975	270.6	0.0024631
0.1	1000	271.9	0.0024631
32.4	1	279.5	4e-06
30.8	2	270.1	3.8e-06
29.7	3	263.1	3.7e-06
28.2	5	252.5	3.5e-06
27.1	7	250.0	3.4e-06
25.9	10	246.7	3.2e-06
23.3	20	244.8	3e-06
21.6	30	244.2	3e-06
19.3	50	237.8	3.3e-06
17.7	70	230.6	2.6e-06
15.8	100	218.7	1.9e-06
14.6	125	214.4	1.7e-06
13.5	150	212.6	2e-06
12.6	175	212.1	2.7e-06
11.8	200	212.6	3.2e-06
